case_id,same_aspect_group_key,same_aspect_group_size,group_script_direction_mode,group_fx_doctrine_directions,group_ml_outcomes,group_close_actions,group_csv_occurrence_total,group_m30_total,group_hourly_total,group_daily_total,group_avg_shadbala,group_avg_fx_doctrine_net,group_avg_fx_doctrine_conflict,group_avg_return_pct,review_status,manual_direction_label,manual_behavior_label,manual_trade_action,manual_confidence,manual_reason_tags,manual_notes,reviewed_by,reviewed_at_ist,manual_column_hints,probable_factor_tags,probable_factor_note,script_observed_return_bias,pair_key,b1,b1_natural_class,b1_natural_bias,b2,b2_natural_class,b2_natural_bias,pair_nature_summary,aspect,aspect_label,aspect_family,window_start_ist,window_end_ist,case_timeframe_bucket,csv_occurrence_count,csv_m30_count,csv_hourly_count,csv_daily_count,csv_timeframes_present,potential_trade_count,ignored_trade_count,ml_win_count,ml_loss_count,ml_ignore_count,ml_win_rate,ml_outcome_counts,close_action_counts,signal_direction_counts,trade_category_counts,ignore_reason_counts,avg_signed_return_pct,avg_mfe_pct,avg_mae_pct,event_duration_minutes,duration_bucket,event_orb_deg,event_orb_limit_deg,event_orb_strength,event_bphs_strength,event_bphs_virupa,shadbala_tag,shadbala_avg,moon_nakshatra,aspect_regime_active_count,aspect_regime_signature,touch_kind,touch_planets,touch_identity_count,touch_identity_1_text,touch_identity_2_text,jyotish_hypothesis_direction,jyotish_net_score,jyotish_conflict_score,doctrine_hypothesis_direction,doctrine_net_score,doctrine_conflict_score,doctrine_dignity_virupa_avg,doctrine_dominant_dignity,fx_hypothesis_direction,fx_pair_net_score,fx_pair_conflict_ratio,fx_doctrine_hypothesis_direction,fx_doctrine_pair_net_score,fx_doctrine_pair_conflict_ratio,fx_doctrine_base_dignity_virupa_avg,fx_doctrine_quote_dignity_virupa_avg,fx_doctrine_dominant_base_hit,fx_doctrine_dominant_quote_hit,fx_doctrine_dominant_base_dignity,fx_doctrine_dominant_quote_dignity,fx_doctrine_rule_layer_total_strength,rule_layer_ignore_hint,quote_relevant_hit_count,quote_dignity_label_counts,quote_enemy_component_count,quote_debilitation_component_count,quote_unknown_dignity_component_count,quote_benefic_component_count,quote_malefic_component_count,quote_hit_pairs,quote_dignity_pairs,base_relevant_hit_count,base_dignity_label_counts,base_enemy_component_count,base_debilitation_component_count,base_unknown_dignity_component_count,base_benefic_component_count,base_malefic_component_count,base_hit_pairs,base_dignity_pairs,source_event_id
505,MERCURY|MOON :: conjunction_orb,8,BULLISH,BULLISH=7; CONFLICT=1,LOSS=6; WIN=10,STOP_LOSS=6; TAKE_PROFIT=10,16,8,8,0,51.10286458333333,0.08730688612129894,0.009073049515604526,0.11249999999999999,,,,,,,,,,,repeated_across_timeframes; multiple_active_aspects; strong_shadbala; hard_aspect,shadbala_avg=57.17 | base_dignity=neutral=2 | fx_doctrine=BULLISH | fx_doctrine_net=0.051835501760095 | fx_conflict=0.0 | regime_active=2 | ml=WIN=2,bullish_return,MERCURY|MOON,MERCURY,benefic,0.3,MOON,benefic,0.2,benefic + benefic,conjunction_orb,Conjunction (ORB),hard,2025-12-23 09:30:00+05:30,2025-12-23 14:30:00+05:30,m30_h1,2,1,1,0,hourly; m30,2,0,2,0,0,1.0,WIN=2,TAKE_PROFIT=2,SHORT=2,multiple_aspects=2,,0.3,0.4103949651388306,0.227926064882096,300.0,trigger_le_1d,164.92971324644807,1.5,0.0,0.0,0.0,Neutral,57.16666666666666,Shravana,2,4a1e961d8111fe5c539a4621221529d96e8f4a875f5b2b41b5964a1893c9538b || 75bbe3d0f420378996aece9ca8540cac929a3540db8f9ee0da179b2b02ebf821,confluence,RAHU|URANUS,2,URANUS|mirror|h0.18|n1.5|d360,RAHU|direct|h0.18|n1.6|d360,UNKNOWN,0.0,0.0,UNKNOWN,0.0,0.0,0.0,,BULLISH,0.0777532526401425,0.0,BULLISH,0.051835501760095,0.0,10.0,0.0,MOON>MOON:conjunction_orb,,natal neutral 10V; transit neutral 10V,,0.301835501760095,1.0,0,,0,0,0,0,0,,,1,neutral=2,0,0,0,2,0,MOON>MOON:conjunction_orb,MOON>MOON:natal_neutral_10V/transit_neutral_10V,75bbe3d0f420378996aece9ca8540cac929a3540db8f9ee0da179b2b02ebf821
506,MOON|RAHU :: trine,12,UNKNOWN,BEARISH=4; BULLISH=1; CONFLICT=2; UNKNOWN=5,LOSS=8; WIN=16,STOP_LOSS=8; TAKE_PROFIT=14; TIME_CLOSE_72H=2,24,12,12,0,51.3605324074074,-0.049503177554926094,0.0,0.11818858220430173,,,,,,,,,,,repeated_across_timeframes; high_recurrence_group; multiple_active_aspects; strong_shadbala; soft_aspect,shadbala_avg=57.14 | fx_doctrine=UNKNOWN | fx_doctrine_net=0.0 | fx_conflict=0.0 | regime_active=2 | ml=WIN=2,bullish_return,MOON|RAHU,MOON,benefic,0.2,RAHU,malefic,-0.7,benefic + malefic,trine,Trine,soft,2025-12-25 00:30:00+05:30,2025-12-25 03:30:00+05:30,m30_h1,2,1,1,0,hourly; m30,2,0,2,0,0,1.0,WIN=2,TAKE_PROFIT=2,LONG=2,multiple_aspects=2,,0.3,0.4911358317571193,0.1346455935626634,180.0,trigger_le_1d,1.330372684854524,1.0,0.0,0.0,0.0,Neutral,57.138888888888886,Dhanishta,2,4a1e961d8111fe5c539a4621221529d96e8f4a875f5b2b41b5964a1893c9538b || 9fd675c9d26ef4372e518a899000c376c36ff7c4277a2d6856242202817b6f5d,confluence,RAHU|URANUS,2,URANUS|mirror|h0.18|n1.5|d360,RAHU|direct|h0.18|n1.6|d360,UNKNOWN,0.0,0.0,UNKNOWN,0.0,0.0,0.0,,UNKNOWN,0.0,0.0,UNKNOWN,0.0,0.0,0.0,0.0,,,,,0.25,1.0,0,,0,0,0,0,0,,,0,,0,0,0,0,0,,,9fd675c9d26ef4372e518a899000c376c36ff7c4277a2d6856242202817b6f5d
507,MOON|VENUS :: conjunction_orb,5,CONFLICT,BEARISH=2; CONFLICT=3,IGNORE=2; LOSS=4; WIN=4,STOP_LOSS=4; TAKE_PROFIT=4; TIME_CLOSE_72H=2,10,5,5,0,52.2,-0.0860990599606839,0.09385002720503435,0.033601351394587656,,,,,,,,,,,repeated_across_timeframes; multiple_active_aspects; hard_aspect,shadbala_avg=54.45 | base_dignity=neutral=1; own=1 | fx_doctrine=BEARISH | fx_doctrine_net=-0.1607593487836235 | fx_conflict=0.0 | regime_active=2 | ml=IGNORE=2,flat_or_small_return,MOON|VENUS,MOON,benefic,0.2,VENUS,benefic,0.8,benefic + benefic,conjunction_orb,Conjunction (ORB),hard,2025-12-26 08:30:00+05:30,2025-12-26 12:30:00+05:30,m30_h1,2,1,1,0,hourly; m30,2,2,0,0,2,,IGNORE=2,TIME_CLOSE_72H=2,LONG=2,multiple_aspects=2,low_movement=2,-0.0319932430270617,0.2866594575225761,0.1887601338597208,240.0,trigger_le_1d,1.1295420077044014,1.5,0.2469719948637324,0.2469719948637324,14.818319691823946,Neutral,54.44791666666666,Purva Bhadrapada,2,4a1e961d8111fe5c539a4621221529d96e8f4a875f5b2b41b5964a1893c9538b || b658815a3feacc2cbbf8790a79bb350eb9a8cbc6ca7e59d4fd21122b35117968,confluence,AVG(ALL)|URANUS,2,URANUS|mirror|h0.18|n1.5|d360,AVG(ALL)|direct|h0.18|n1.6|d360,UNKNOWN,0.0,0.0,UNKNOWN,0.0,0.0,0.0,,BEARISH,-0.1929112185403482,0.0,BEARISH,-0.1607593487836235,0.0,20.0,0.0,MOON>VENUS:square,,natal own 30V; transit neutral 10V,,0.4971995469859298,1.0,0,,0,0,0,0,0,,,1,neutral=1; own=1,0,0,0,2,0,MOON>VENUS:square,MOON>VENUS:natal_own_30V/transit_neutral_10V,b658815a3feacc2cbbf8790a79bb350eb9a8cbc6ca7e59d4fd21122b35117968
508,AVG(ALL)|MOON :: conjunction_orb,9,BULLISH,BEARISH=2; BULLISH=3; CONFLICT=1; UNKNOWN=2,LOSS=6; WIN=8,STOP_LOSS=6; TAKE_PROFIT=8,14,6,7,1,54.435829395687115,0.04433966838234413,0.0936062227179272,0.04999999999999999,,,,,,,,,,,repeated_across_timeframes; multiple_active_aspects; unknown_outer_or_node_dignity; avg_all_composite; hard_aspect,shadbala_avg=55.54 | quote_dignity=neutral=1; unknown=1 | base_dignity=friend=1; unknown=1 | fx_doctrine=UNKNOWN | fx_doctrine_net=0.0 | fx_conflict=0.0 | regime_active=2 | ml=WIN=2,bullish_return,AVG(ALL)|MOON,AVG(ALL),mixed_classical,0.0,MOON,benefic,0.2,mixed_classical + benefic,conjunction_orb,Conjunction (ORB),hard,2025-12-27 01:30:00+05:30,2025-12-27 04:30:00+05:30,m30_h1,2,1,1,0,hourly; m30,2,0,2,0,0,1.0,WIN=2,TAKE_PROFIT=2,SHORT=2,multiple_aspects=2,,0.3,0.4011677302722027,0.0408833355691362,180.0,trigger_le_1d,100.8452822251828,1.5,0.0,0.0,0.0,Neutral,55.54166666666666,Purva Bhadrapada,2,4a1e961d8111fe5c539a4621221529d96e8f4a875f5b2b41b5964a1893c9538b || e0497eb706d412d426d984c8724a25f3a572d218fb688c664b83f3a4ac9a0470,confluence,AVG(ALL)|SATURN,2,AVG(ALL)|direct|h0.18|n1.6|d360,SATURN|direct|h0.18|n1.5|d360,UNKNOWN,0.0,0.0,UNKNOWN,0.0,0.0,0.0,,UNKNOWN,0.0,0.0,UNKNOWN,0.0,0.0,0.0,0.0,,,,,0.25,1.0,1,neutral=1; unknown=1,0,0,1,0,1,SATURN>AVG(ALL):conjunction_orb,SATURN>AVG(ALL):natal_unknown_0V/transit_neutral_10V,1,friend=1; unknown=1,0,0,1,0,2,MARS>PLUTO:conjunction_orb,MARS>PLUTO:natal_unknown_0V/transit_friend_15V,e0497eb706d412d426d984c8724a25f3a572d218fb688c664b83f3a4ac9a0470
509,AVG(ALL)|MERCURY :: square,3,BULLISH,BULLISH=2; CONFLICT=1,LOSS=3; WIN=2,STOP_LOSS=3; TAKE_PROFIT=2,5,1,2,2,55.21001253132832,0.06148272849955133,0.119934957832377,-0.03333333333333335,,,,,,,,,,,repeated_across_timeframes; multiple_active_aspects; quote_enemy_sign; base_enemy_sign; unknown_outer_or_node_dignity; avg_all_composite; swing_duration_1d_to_5d; hard_aspect,shadbala_avg=53.28 | quote_dignity=enemy=1; friend=2; neutral=2; unknown=3 | base_dignity=enemy=1; neutral=1 | fx_doctrine=CONFLICT | fx_doctrine_net=-0.008199479897695 | fx_conflict=0.0 | regime_active=3 | ml=LOSS=2,bearish_return,AVG(ALL)|MERCURY,AVG(ALL),mixed_classical,0.0,MERCURY,benefic,0.3,mixed_classical + benefic,square,Square,hard,2025-12-29 05:30:00+05:30,2025-12-30 06:30:00+05:30,daily,2,0,1,1,daily; hourly,2,0,0,2,0,0.0,LOSS=2,STOP_LOSS=2,LONG=2,multiple_aspects=2,,-0.2,0.3303999948874249,0.4690785227221949,1500.0,swing_1d_to_5d,72.74262286316446,1.0,0.0,0.0,0.0,Neutral,53.281666666666666,Ashwini,3,17057219af561312c4e9a4a074003ed901aba308778e1a019856479440d3da09 || 4a1e961d8111fe5c539a4621221529d96e8f4a875f5b2b41b5964a1893c9538b || 9bccd8964c1e2fb6cc74cadbb5fce115fe8bf4166c7fda73e971041dfb41448b,confluence,AVG(ALL)|SATURN,2,AVG(ALL)|direct|h0.18|n1.6|d360,SATURN|direct|h0.18|n1.5|d360,UNKNOWN,0.0,0.0,UNKNOWN,0.0,0.0,0.0,,CONFLICT,-0.01639895979539,0.0,CONFLICT,-0.008199479897695,0.0,0.0,0.0,AVG(ALL)>URANUS:square,,natal unknown 0V; transit unknown 0V,,0.258199479897695,1.0,4,enemy=1; friend=2; neutral=2; unknown=3,1,0,3,0,7,SUN>NEPTUNE:trine; MARS>NEPTUNE:trine; SATURN>SATURN:trine; SATURN>AVG(ALL):conjunction_orb,SUN>NEPTUNE:natal_unknown_0V/transit_friend_15V; MARS>NEPTUNE:natal_unknown_0V/transit_friend_15V; SATURN>SATURN:natal_enemy_4V/transit_neutral_10V; SATURN>AVG(ALL):natal_unknown_0V/transit_neutral_10V,1,enemy=1; neutral=1,1,0,0,0,2,SATURN>SUN:square,SATURN>SUN:natal_enemy_4V/transit_neutral_10V,17057219af561312c4e9a4a074003ed901aba308778e1a019856479440d3da09
510,MOON|SATURN :: square,15,CONFLICT,BEARISH=1; BULLISH=5; CONFLICT=7; UNKNOWN=1,LOSS=10; WIN=18,STOP_LOSS=8; TAKE_PROFIT=18; TIME_CLOSE_72H=2,28,14,14,0,52.10648148148148,0.04948479954503937,0.0,0.12648634697626365,,,,,,,,,,,repeated_across_timeframes; high_recurrence_group; multiple_active_aspects; quote_enemy_sign; base_enemy_sign; unknown_outer_or_node_dignity; hard_aspect,shadbala_avg=53.08 | quote_dignity=enemy=1; neutral=2; unknown=1 | base_dignity=enemy=1; neutral=1 | fx_doctrine=BULLISH | fx_doctrine_net=0.2135990317702315 | fx_conflict=0.0 | regime_active=3 | ml=LOSS=2,bearish_return,MOON|SATURN,MOON,benefic,0.2,SATURN,malefic,-0.8,benefic + malefic,square,Square,hard,2025-12-29 05:30:00+05:30,2025-12-29 06:30:00+05:30,m30_h1,2,1,1,0,hourly; m30,2,0,0,2,0,0.0,LOSS=2,STOP_LOSS=2,LONG=2,multiple_aspects=2,,-0.2,0.3303999948874249,0.4690785227221949,60.0,trigger_le_1d,1.6966149528895471,1.0,0.0,0.0,0.0,Neutral,53.083333333333336,Ashwini,3,17057219af561312c4e9a4a074003ed901aba308778e1a019856479440d3da09 || 4a1e961d8111fe5c539a4621221529d96e8f4a875f5b2b41b5964a1893c9538b || 9bccd8964c1e2fb6cc74cadbb5fce115fe8bf4166c7fda73e971041dfb41448b,confluence,AVG(ALL)|SATURN,2,AVG(ALL)|direct|h0.18|n1.6|d360,SATURN|direct|h0.18|n1.5|d360,BEARISH,-0.5417895927404714,0.0,BEARISH,-0.3325463919481912,0.0,6.324898288833983,natal enemy 4V; transit neutral 10V,BULLISH,0.3489019816410774,0.0,BULLISH,0.2135990317702315,0.0,7.0,6.324898288833983,SATURN>SUN:square,SATURN>SATURN:trine,natal enemy 4V; transit neutral 10V,natal enemy 4V; transit neutral 10V,0.4635990317702315,0.0,2,enemy=1; neutral=2; unknown=1,1,0,1,0,3,SATURN>SATURN:trine; SATURN>AVG(ALL):conjunction_orb,SATURN>SATURN:natal_enemy_4V/transit_neutral_10V; SATURN>AVG(ALL):natal_unknown_0V/transit_neutral_10V,1,enemy=1; neutral=1,1,0,0,0,2,SATURN>SUN:square,SATURN>SUN:natal_enemy_4V/transit_neutral_10V,9bccd8964c1e2fb6cc74cadbb5fce115fe8bf4166c7fda73e971041dfb41448b
511,KETU|MOON :: trine,14,UNKNOWN,BEARISH=1; BULLISH=1; UNKNOWN=10,LOSS=9; WIN=14,STOP_LOSS=9; TAKE_PROFIT=14,23,11,12,0,53.47718253968254,0.018276584299160067,0.0,0.09166666666666666,,,,,,,,,,,high_recurrence_group; multiple_active_aspects; soft_aspect,shadbala_avg=54.29 | fx_doctrine=UNKNOWN | fx_doctrine_net=0.0 | fx_conflict=0.0 | regime_active=3 | ml=LOSS=1,bearish_return,KETU|MOON,KETU,malefic,-0.5,MOON,benefic,0.2,malefic + benefic,trine,Trine,soft,2025-12-29 11:30:00+05:30,2025-12-29 14:30:00+05:30,m30_h1,1,0,1,0,hourly,1,0,0,1,0,0.0,LOSS=1,STOP_LOSS=1,LONG=1,multiple_aspects=1,,-0.2,0.3984114701575039,0.4016089939950593,180.0,trigger_le_1d,44.53839445186432,1.0,0.0,0.0,0.0,Neutral,54.29166666666666,Ashwini,3,17057219af561312c4e9a4a074003ed901aba308778e1a019856479440d3da09 || 4a1e961d8111fe5c539a4621221529d96e8f4a875f5b2b41b5964a1893c9538b || c1d528655f8ce173f83cb55e733bbc6cf453bd5245e0a286df0063142b4aad1c,confluence,MARS|URANUS,2,URANUS|mirror|h0.18|n1.5|d360,MARS|direct|h0.18|n1.7|d360,UNKNOWN,0.0,0.0,UNKNOWN,0.0,0.0,0.0,,UNKNOWN,0.0,0.0,UNKNOWN,0.0,0.0,0.0,0.0,,,,,0.25,1.0,0,,0,0,0,0,0,,,0,,0,0,0,0,0,,,c1d528655f8ce173f83cb55e733bbc6cf453bd5245e0a286df0063142b4aad1c
512,MOON|SUN :: square,16,BEARISH,BEARISH=7; BULLISH=3; UNKNOWN=4,LOSS=13; WIN=13,STOP_LOSS=13; TAKE_PROFIT=13,26,10,14,2,53.043924534574465,-0.0540200330686355,0.007859093726752529,0.04999999999999999,,,,,,,,,,,high_recurrence_group; multiple_active_aspects; crowded_regime; unknown_outer_or_node_dignity; hard_aspect,shadbala_avg=54.29 | quote_dignity=friend=1; unknown=1 | fx_doctrine=BEARISH | fx_doctrine_net=-0.3200573390140002 | fx_conflict=0.0 | regime_active=4 | ml=LOSS=1,bearish_return,MOON|SUN,MOON,benefic,0.2,SUN,malefic,-0.1,benefic + malefic,square,Square,hard,2025-12-29 13:30:00+05:30,2025-12-29 16:30:00+05:30,m30_h1,1,0,1,0,hourly,1,0,0,1,0,0.0,LOSS=1,STOP_LOSS=1,LONG=1,multiple_aspects=1,,-0.2,0.5179754777987626,0.2829977270544593,180.0,trigger_le_1d,1.4251847007713536,1.0,0.0,0.0,0.0,Neutral,54.29166666666666,Ashwini,4,17057219af561312c4e9a4a074003ed901aba308778e1a019856479440d3da09 || 4a1e961d8111fe5c539a4621221529d96e8f4a875f5b2b41b5964a1893c9538b || c1d528655f8ce173f83cb55e733bbc6cf453bd5245e0a286df0063142b4aad1c || d33a8f1693aaf110b3f0ae730f129517526090711dde8cb1352d565ad2a4f49e,confluence,MARS|URANUS,2,URANUS|mirror|h0.18|n1.5|d360,MARS|direct|h0.18|n1.7|d360,BULLISH,0.5120917424224004,0.0,BULLISH,0.3200573390140002,0.0,7.5,natal unknown 0V; transit friend 15V,BEARISH,-0.5120917424224004,0.0,BEARISH,-0.3200573390140002,0.0,0.0,7.5,,SUN>NEPTUNE:trine,,natal unknown 0V; transit friend 15V,0.5700573390140002,0.0,1,friend=1; unknown=1,0,0,1,0,2,SUN>NEPTUNE:trine,SUN>NEPTUNE:natal_unknown_0V/transit_friend_15V,0,,0,0,0,0,0,,,d33a8f1693aaf110b3f0ae730f129517526090711dde8cb1352d565ad2a4f49e
513,AVG(ALL)|RAHU :: trine,4,BULLISH,BEARISH=1; BULLISH=1; UNKNOWN=1,LOSS=2; WIN=4,STOP_LOSS=2; TAKE_PROFIT=4,6,2,3,1,49.00306020396664,-0.01868996733531514,0.0,0.13333333333333333,,,,,,,,,,,repeated_across_timeframes; multiple_active_aspects; quote_enemy_sign; base_enemy_sign; unknown_outer_or_node_dignity; avg_all_composite; swing_duration_1d_to_5d; soft_aspect,shadbala_avg=51.91 | quote_dignity=enemy=1; friend=1; neutral=1; unknown=1 | base_dignity=enemy=1; friend=3; neutral=4; own=1; unknown=3 | fx_doctrine=UNKNOWN | fx_doctrine_net=0.0 | fx_conflict=0.0 | regime_active=3 | ml=LOSS=2,bearish_return,AVG(ALL)|RAHU,AVG(ALL),mixed_classical,0.0,RAHU,malefic,-0.7,mixed_classical + malefic,trine,Trine,soft,2025-12-29 18:30:00+05:30,2025-12-30 23:30:00+05:30,daily,2,0,1,1,daily; hourly,2,0,0,2,0,0.0,LOSS=2,STOP_LOSS=2,LONG=2,multiple_aspects=2,,-0.2,0.4883793869334544,0.3123579827306997,1740.0,swing_1d_to_5d,1.4943161100522957,1.0,0.0,0.0,0.0,Neutral,51.91379310344828,Bharani,3,17057219af561312c4e9a4a074003ed901aba308778e1a019856479440d3da09 || 38c0607aefd6fbe0374844af139b9db81bfdab282464b1b35603d0e7bd4af7c9 || 4a1e961d8111fe5c539a4621221529d96e8f4a875f5b2b41b5964a1893c9538b,confluence,MARS|URANUS,2,URANUS|mirror|h0.18|n1.5|d360,MARS|direct|h0.18|n1.7|d360,UNKNOWN,0.0,0.0,UNKNOWN,0.0,0.0,0.0,,UNKNOWN,0.0,0.0,UNKNOWN,0.0,0.0,0.0,0.0,,,,,0.25,1.0,2,enemy=1; friend=1; neutral=1; unknown=1,1,0,1,0,4,SUN>NEPTUNE:trine; SATURN>SATURN:trine,SUN>NEPTUNE:natal_unknown_0V/transit_friend_15V; SATURN>SATURN:natal_enemy_4V/transit_neutral_10V,6,enemy=1; friend=3; neutral=4; own=1; unknown=3,1,0,3,4,7,MERCURY>SUN:opposition_orb; MERCURY>AVG(ALL):opposition_orb; VENUS>MERCURY:opposition_orb; SUN>PLUTO:conjunction_orb; MARS>PLUTO:conjunction_orb; SATURN>SATURN:opposition_orb,MERCURY>SUN:natal_enemy_4V/transit_neutral_10V; MERCURY>AVG(ALL):natal_unknown_0V/transit_neutral_10V; VENUS>MERCURY:natal_own_30V/transit_neutral_10V; SUN>PLUTO:natal_unknown_0V/transit_friend_15V; MARS>PLUTO:natal_unknown_0V/transit_friend_15V; SATURN>SATURN:natal_friend_15V/transit_neutral_10V,38c0607aefd6fbe0374844af139b9db81bfdab282464b1b35603d0e7bd4af7c9
514,MERCURY|MOON :: square,16,BEARISH,BEARISH=6; BULLISH=3; CONFLICT=4,LOSS=15; WIN=10,STOP_LOSS=15; TAKE_PROFIT=10,25,12,12,1,51.93676549145299,-0.11328350522297438,0.024154168642128663,-0.007692307692307703,,,,,,,,,,,repeated_across_timeframes; high_recurrence_group; multiple_active_aspects; crowded_regime; hard_aspect,shadbala_avg=52.14 | base_dignity=neutral=2 | fx_doctrine=CONFLICT | fx_doctrine_net=0.0366720426145623 | fx_conflict=0.0 | regime_active=4 | ml=WIN=2,bullish_return,MERCURY|MOON,MERCURY,benefic,0.3,MOON,benefic,0.2,benefic + benefic,square,Square,hard,2025-12-30 04:30:00+05:30,2025-12-30 07:30:00+05:30,m30_h1,2,1,1,0,hourly; m30,2,0,2,0,0,1.0,WIN=2,TAKE_PROFIT=2,LONG=2,multiple_aspects=2,,0.3,0.6171850465612563,0.1845787055136549,180.0,trigger_le_1d,64.9253905295731,1.0,0.0,0.0,0.0,Neutral,52.138888888888886,Bharani,4,17057219af561312c4e9a4a074003ed901aba308778e1a019856479440d3da09 || 38c0607aefd6fbe0374844af139b9db81bfdab282464b1b35603d0e7bd4af7c9 || 4a1e961d8111fe5c539a4621221529d96e8f4a875f5b2b41b5964a1893c9538b || 5b21a8b2bb8ea6f807ca135561952814f1ab6d88afe355a6c50119d9b4654bdb,confluence,RAHU|URANUS,2,RAHU|direct|h0.18|n1.6|d360,URANUS|mirror|h0.18|n1.5|d360,UNKNOWN,0.0,0.0,UNKNOWN,0.0,0.0,0.0,,BULLISH,0.0550080639218435,0.0,CONFLICT,0.0366720426145623,0.0,10.0,0.0,MOON>MOON:square,,natal neutral 10V; transit neutral 10V,,0.2866720426145623,1.0,0,,0,0,0,0,0,,,1,neutral=2,0,0,0,2,0,MOON>MOON:square,MOON>MOON:natal_neutral_10V/transit_neutral_10V,5b21a8b2bb8ea6f807ca135561952814f1ab6d88afe355a6c50119d9b4654bdb
515,AVG(ALL)|MOON :: square,18,BEARISH,BEARISH=13; BULLISH=2,LOSS=7; WIN=21,STOP_LOSS=7; TAKE_PROFIT=21,28,13,14,1,53.75149550311961,-0.6657063266355522,0.046022000183556074,0.16666666666666666,,,,,,,,,,,high_recurrence_group; multiple_active_aspects; crowded_regime; low_shadbala; quote_enemy_sign; unknown_outer_or_node_dignity; avg_all_composite; swing_duration_1d_to_5d; hard_aspect,shadbala_avg=49.63 | quote_dignity=enemy=1; friend=1; neutral=3; unknown=3 | base_dignity=friend=1; neutral=1 | fx_doctrine=BEARISH | fx_doctrine_net=-0.2062544005244188 | fx_conflict=0.0 | regime_active=4 | ml=LOSS=1,bearish_return,AVG(ALL)|MOON,AVG(ALL),mixed_classical,0.0,MOON,benefic,0.2,mixed_classical + benefic,square,Square,hard,2025-12-30 07:30:00+05:30,2026-01-03 04:30:00+05:30,daily,1,0,0,1,daily,1,0,0,1,0,0.0,LOSS=1,STOP_LOSS=1,LONG=1,multiple_aspects=1,,-0.2,0.4697299372840195,0.3308588250351951,5580.0,swing_1d_to_5d,1.4443070159213676,1.0,0.0,0.0,0.0,Neutral,49.62992831541219,Krittika,4,38c0607aefd6fbe0374844af139b9db81bfdab282464b1b35603d0e7bd4af7c9 || 4a1e961d8111fe5c539a4621221529d96e8f4a875f5b2b41b5964a1893c9538b || 5b21a8b2bb8ea6f807ca135561952814f1ab6d88afe355a6c50119d9b4654bdb || ecd841ef3ba633b81d0cbe1c4b3b6ca6c30c79be972e330e2d12d9863be00914,confluence,RAHU|SUN,2,SUN|direct|h0.18|n1.7|d360,RAHU|direct|h0.18|n1.6|d360,BULLISH,0.3535789723275751,0.0,BULLISH,0.2062544005244188,0.0,5.0,natal unknown 0V; transit neutral 10V,BEARISH,-0.3535789723275751,0.0,BEARISH,-0.2062544005244188,0.0,0.0,5.0,,MOON>NEPTUNE:conjunction_orb,,natal unknown 0V; transit neutral 10V,0.4562544005244188,0.0,4,enemy=1; friend=1; neutral=3; unknown=3,1,0,3,1,6,MOON>NEPTUNE:conjunction_orb; SUN>NEPTUNE:trine; SATURN>SATURN:trine; SATURN>AVG(ALL):conjunction_orb,MOON>NEPTUNE:natal_unknown_0V/transit_neutral_10V; SUN>NEPTUNE:natal_unknown_0V/transit_friend_15V; SATURN>SATURN:natal_enemy_4V/transit_neutral_10V; SATURN>AVG(ALL):natal_unknown_0V/transit_neutral_10V,1,friend=1; neutral=1,0,0,0,1,1,MERCURY>SATURN:square,MERCURY>SATURN:natal_friend_15V/transit_neutral_10V,ecd841ef3ba633b81d0cbe1c4b3b6ca6c30c79be972e330e2d12d9863be00914
